market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
H股,03737.XHKG,中智药业,中智药业,中智药业,ZHONGZHIPHARM,中智药业控股有限公司,Zhongzhi Pharmaceutical Holdings Limited,www.zeus.cn,中智药业控股有限公司是一家投资控股公司，主要于中华人民共和国（中国）从事制药及于中国广东省中山市运营连锁药店业务。该公司通过两个业务部门运营：营运连锁药店部及制药部。该公司通过其子公司还从事销售药品以及制造并销售中药饮片业务。,香港新界荃湾海盛路9号有线电视大楼15楼10B室,2014-09-12,2015-07-13,医疗保健,,
H股,03738.XHKG,阜博,阜博集团,阜博集团,VOBILE GROUP,阜博集团有限公司,Vobile Group Limited,www.vobilegroup.com,阜博集团有限公司是一家保护、测量、货币化线上视频内容解决方案的供应商。该公司主要通过软件即服务(SaaS)平台为内容所有者、分销商创建技术解决方案。该公司开发VDNA技术保护电影公司、内容提供者、电视网络的视频内容。其VDNA平台使内容所有者通过线上视频分销减少侵犯版权相关问题以及帮助增加商机。该公司的产品包括VideoTracker、MediaWise、ReClaim、在线TVOD PPT、常规PPT、广告跟踪和分析以及mSync。其通过位于洛杉矶、纽约、波特兰、硅谷、香港、中国内地、日本、伦敦以及澳大利亚的分支机构在全球开展业务。,香港铜锣湾勿地臣街1号时代广场2座37楼3712室,2016-07-28,2018-01-04,软件服务,,
H股,03759.XHKG,康龙化成,康龙化成,康龙化成,PHARMARON,康龙化成(北京)新药技术股份有限公司,"Pharmaron Beijing Co., Ltd.",http://www.pharmaron.com,"康龙化成(北京)新药技术股份有限公司是一家在发现、开发及制造小分子药物、细胞疗法及基因疗法的过程中提供研究及制造服务组合,以及提供医疗工具及临床研究测试服务的中国公司。该公司运营四个业务分部。实验室服务分部包括实验室化学、药物代谢及药代动力学╱吸收、分佈、代谢及排泄、生物学、安全评估及发现生物制剂服务。临床开发服务分部包括临床研究、现场管理组织、监管生物分析及放射性标记科学服务。化学、制造及控制服务分部包括工艺开发及制造、材料科学╱预制剂、制剂开发及制造以及分析开发及商业生产服务。该公司还运营其他分部。",香港湾仔皇后大道东248号阳光中心40楼,2004-07-01,2019-11-28,药品及生物科技,,
H股,03768.XHKG,滇池水务,滇池水务,滇池水务,DCWT,昆明滇池水务股份有限公司,"Kunming Dianchi Water Treatment Co., Ltd.",www.kmdcwt.com,"昆明滇池水务股份有限公司是一家主要提供综合水务服务的公司。公司业务主要分为三大分部。污水处理分部主要从事设计、建设及运营污水处理设施。水供给分部主要从事向商业、工业及政府客户提供再生水及自来水。其他分部主要从事为控股股东拥有的试运营污水处理设施提供的管理服务,及运输及其他杂务。",香港铜锣湾希慎道33号利园一期19楼1901室,2010-12-23,2017-04-06,公用事业,,
H股,03773.XHKG,年年卡,年年卡,年年卡,NNK,年年卡集团有限公司,NNK Group Limited,www.nnk.com.hk,年年卡集团有限公司是一家主要提供手机话费充值服务的香港投资控股公司。该公司通过007ka话费充值平台为手机用户提供手机话费充值服务。其还通过便利店、手机店及第三方连锁零售商等线下渠道、第三方网上平台、该公司网站及微信公众号等提供手机话费充值服务。其服务覆盖中国三大电信运营商运营的全国网络。该公司主要在中国开展业务。,香港湾仔皇后大道东248号阳光中心40楼,2014-06-18,2016-01-07,软件服务,,
H股,03778.XHKG,中国织材,中国织材控股,中国织材控股,CHINA WEAVING,中国织材控股有限公司,China Weaving Materials Holdings Limited,www.chinaweavingmaterials.com,"中国织材控股有限公司是一家投资控股公司,主要从事棉纱、涤纶纱、涤棉混纺纱的生产和销售业务。该公司通过两个业务部门运营。纱线部从事生产及销售纱线业务。短纤部从事生产及销售涤纶短纤业务。该公司通过其子公司还从事生产及买卖麻灰涤纶色纱业务。",香港湾仔告士打道151号资本中心8楼806室,2011-05-04,2011-12-22,纺织、服饰及个人护理,,
H股,03788.XHKG,中国罕王,中国罕王,中国罕王,CHINA HANKING,中国罕王控股有限公司,China Hanking Holdings Limited,www.hankingmining.com,中国罕王控股有限公司主要从事矿产资源的勘探、开采、选矿及销售业务。该公司通过三个业务部门运营。金矿业务部从事金矿的勘探、开采、选矿、冶炼及销售业务。铁矿业务部从事铁矿的勘探、开采、选矿、冶炼及销售业务。镍矿业务部从事镍矿的勘探、开采、选矿、冶炼及销售业务。,香港铜锣湾勿地臣街1号时代广场二座31楼,2010-08-02,2011-09-30,一般金属及矿石,,
H股,03789.XHKG,御佳,御佳控股,御佳控股,ROYAL DELUXE,御佳控股有限公司,Royal Deluxe Holdings Limited,http://www.royal-deluxe.com,御佳控股有限公司是一家投资控股公司。该公司主要在香港提供板模搭建及相关辅助服务。该公司的板模解决方案可以为具有特定完工等级的不同尺寸及形状的混凝土架构量身定制。该公司设计及建造的脚手架用于工人安全进入安装架设、混凝土钢筋固定及混凝土浇注以及混凝土板及混凝土梁等上层建筑的临时支撑，还被用作传统竹制脚手架的替代品。,香港九龙观塘成业街 10 号电讯一代广场 22 楼 A 室,2016-04-12,2017-02-08,建筑,,
H股,03798.XHKG,家乡互动,家乡互动,家乡互动,HOMELAND ITL,家乡互动科技有限公司,Homeland Interactive Technology Ltd.,https://www.jiaxianghudong.com,"家乡互动科技有限公司是一家主要从事开发及运营线上棋牌游戏业务的中国公司。该公司提供自主开发的游戏和第三方手机游戏。其中自主开发的手机游戏包括虚拟代币和私人游戏房卡。该公司拥有支持72个移动应用程序的专有综合手机游戏平台,提供508款游戏产品,包括自主开发和运营的469多款本地化麻将游戏版本、34款扑克游戏版本及5款休闲游戏。",香港勿地臣街1号时代广场2座31楼,2018-05-07,2019-07-04,软件服务,,
H股,03799.XHKG,达利食品,达利食品,达利食品,DALI FOODS,达利食品集团有限公司,Dali Foods Group Company Limited,www.dali-group.com,达利食品集团有限公司是一家投资控股公司，主要于中国内地从事食品及饮料生产及销售业务。该公司通过两个业务部门运营：生产及销售食品部和生产及销售饮料部。该公司的子公司包括吉林达利食品有限公司、甘肃达利食品有限公司和成都达利食品有限公司。,香港九龙红磡德丰街18号海滨广场一座26楼 2601室,2014-11-04,2015-11-20,食物饮品,,
H股,03800.XHKG,保利协鑫能源,保利协鑫能源,保利协鑫能源,GCL-POLY ENERGY,保利协鑫能源控股有限公司,GCL-Poly Energy Holdings Limited,http://www.gcl-poly.com.hk,保利协鑫能源控股有限公司主要从事太阳能行业中多晶硅和硅片的制造和销售业务，并从事光伏电站的开发、建设、运营和管理业务。该公司包括三个业务部门。光伏材料部门主要为光伏行业公司制造和销售多晶硅和硅片。光伏电站部门管理和运营位于美国和中国的光伏电站。新能源部门开发、建设、运营和管理光伏电站，并制造和销售印刷线路板。,香港九龙柯士甸道西1号环球贸易广场17楼1703B-1706室,2006-07-12,2007-11-13,工业工程,,
H股,03808.XHKG,中国重汽,中国重汽,中国重汽,SINOTRUK,中国重汽(香港)有限公司,Sinotruk (Hong Kong) Limited,www.sinotruk.com,中国重汽（香港）有限公司是一家投资控股公司，主要从事研发、制造及销售重型卡车业务。该公司通过四个业务部门运营业务。重型卡车部从事制造及销售重型、中重型卡车及相关零部件业务。轻卡与客车部从事制造及销售轻型卡车、客车及相关零部件业务。发动机部从事制造及销售发动机及相关零部件业务。财务部从事提供存款、贷款、票据折现、委托贷款及汽车金融服务业务。,香港干诺道中168-200号信德中心招商局大厦2102-2103室,2007-01-31,2007-11-28,工业工程,,
H股,03813.XHKG,宝胜,宝胜国际,宝胜国际,POU SHENG INTL,宝胜国际(控股)有限公司,Pou Sheng International (Holdings) Ltd.,http://www.pousheng.com,宝胜国际（控股）有限公司是一家投资控股公司，主要从事零售体育用品及经销代理品牌产品业务。该公司于主要于中国内地运营业务。该公司还在香港运营业务。该公司的子公司包括宝盛道吉（北京）贸易有限公司、大连胜道运动产业发展有限公司和龙光（中国）体育用品有限公司。该公司通过其子公司还从事物业租赁及管理业务。,香港九龙观塘伟业街108号丝宝国际大厦22楼,2007-11-14,2008-06-06,纺织、服饰及个人护理,,
H股,03816.XHKG,KFM金德,KFM金德,KFM金德,KFM KINGDOM,KFM金德控股有限公司,KFM Kingdom Holdings Limited,www.kingdom.com.hk,KEM金德控股有限公司是一家投资控股公司，主要从事制造及销售精密金属产品以及提供精密金属冲压及金属车床加工服务业务。金属冲压部从事金属冲压及电脑数控（CNC）金属板加工（金属冲压）精密金属产品的制造及销售业务。金属车床加工部从事车床加工、机加工及车削工序（金属车床加工）精密金属产品的制造及销售业务。,新界荃湾海盛路3 号 TML Tower 31 楼C 室,2011-07-13,2012-10-15,工业工程,,
H股,03818.XHKG,中国动向,中国动向,中国动向,CHINA DONGXIANG,中国动向(集团)有限公司,"China Dongxiang (Group) Co., Ltd.",www.dxsport.com,中国动向（集团）有限公司主要于中国内地、澳门及日本从事品牌开发，设计及销售运动相关服装、鞋类、及配件业务。该公司通过三个业务部门运营。中国部从事分销及零售Kappa品牌和其他品牌的体育服装业务及国际业务（包括向其他国家的其他Kappa特许使用商提供Kappa品牌产品）。日本部从事分销及零售Kappa、Phenix及其他品牌的体育服装业务。投资部从事投资于各类金融资产及商业银行发行的财务投资产品业务。,香港金钟道89号力宝中心2座13楼9室,2007-03-23,2007-10-10,纺织、服饰及个人护理,,
H股,03822.XHKG,三和建筑,三和建筑集团,三和建筑集团,SAM WOO CONS,三和建筑集团有限公司,Sam Woo Construction Group Ltd.,www.samwoo-group.com,三和建筑集团有限公司是一家投资控股公司，主要从事提供地基工程及附属服务业务。该公司于香港和澳门运营业务。该公司的子公司包括三和地基有限公司、三和建设机械有限公司和三和机械有限公司。该公司通过其子公司还于香港从事买卖及租赁机械及设备业务。,香港九龙尖沙咀东部加连威老道92号幸福中心10楼,2012-09-17,2014-10-16,建筑,,
H股,03828.XHKG,明辉,明辉国际,明辉国际,MING FAI INTL,明辉国际控股有限公司,Ming Fai International Holdings Limited,www.mingfaigroup.com,明辉国际控股有限公司是一家投资主要从事造及分销宾客产品业务的投资控股公司。该公司通过两个业务部门运营：制造及分销宾客产品业务分部和分销及零售化妆品及时尚配饰业务分部。该公司的子公司包括明辉控股有限公司、明辉亚太有限公司和明辉实业国际有限公司。该公司通过其子公司还从事提供洗涤服务。,香港新界荃湾海盛路3号TML广场8楼D3室,2007-05-29,2007-11-02,纺织、服饰及个人护理,,
